Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,59.350000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,123.550000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,117.100000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,179.350000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,100.510000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,122.360000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,178.500000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,218.760000,I
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,7053700.000000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,28215700.000000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,337.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,351.000000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,402.000000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,823.000000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,681.000000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,940.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,1067.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,983.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,1524.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,1535.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,2707.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,3029.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,3790.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,4564.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,4207.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,5590.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,7185.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,5932.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,7232.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,8445.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,12331.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,12368.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,10175.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,9641.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,15963.000000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,70.500000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,282.200000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,337.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,351.000000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,402.000000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,823.000000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,681.000000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,940.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,1067.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,983.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,1524.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,1535.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,2707.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,3029.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,3790.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,4564.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,4207.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,5590.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,7185.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,5932.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,7232.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,8445.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,12331.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,12368.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,10175.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,9641.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,15963.000000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,317.700000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,251.800000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,184.200000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,188.500000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,164.100000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,199.300000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,125.200000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,175.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,200.300000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,184.300000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,286.500000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,299.500000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,536.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,599.800000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,719.500000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,585.800000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,530.100000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,701.600000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,899.100000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,742.100000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,608.400000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,386.600000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,482.600000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,465.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,374.100000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,373.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,526,'01343,Apricots,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,592.200000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.760000,I
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,3.020000,I
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,3.610000,I
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,3.760000,I
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,4.310000,I
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,8.820000,I
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,7.290000,I
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,10.070000,I
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,11.430000,I
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,10.530000,I
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,16.320000,I
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,16.440000,I
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,29.000000,I
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,32.440000,I
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,40.600000,I
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,48.890000,I
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,45.060000,I
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,59.880000,I
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,76.960000,I
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,63.540000,I
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,77.460000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,90.460000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,132.080000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,132.480000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,108.990000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,103.270000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,170.980000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,134.060000,I
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1413000.000000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,5255200.000000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,124.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,155.000000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,126.000000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,175.000000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,374.000000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,354.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,304.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,508.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,387.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,489.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,481.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,889.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,839.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,720.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,955.000000,A
UKR,2010-01-01,2010-01-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7001,January,LCU,782.000000,A
UKR,2010-02-01,2010-02-28,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7002,February,LCU,776.000000,A
UKR,2010-03-01,2010-03-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7003,March,LCU,817.000000,A
UKR,2010-04-01,2010-04-30,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7004,April,LCU,818.000000,A
UKR,2010-05-01,2010-05-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7005,May,LCU,784.000000,A
UKR,2010-06-01,2010-06-30,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7006,June,LCU,709.000000,A
UKR,2010-07-01,2010-07-31,230,'804,Ukraine,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7007,July,LCU,780.000000,A
